epoch,train_loss,test_loss
1,36.426333143108536,0.4201800457239151
2,2.064165204674627,0.5718154373168945
3,1.1955300922900467,0.42852233719825744
4,1.1714694749012722,0.4243876887559891
5,1.3126216737522032,1.360510637283325
6,0.6587965808061526,0.23163729345798492
7,0.7355787401432551,0.25659931647777556
8,0.5416728478024946,0.18250542002916337
9,0.4408922977634551,0.22076884043216705
10,0.3616983572533493,0.13986009824275972
